ID,Session,Online,Gender,Group,Age_Frac,TrainingWeeks,TotalSessions,TotalBonusGames,PercentageBonusDone,Group_Name,Age_YM,SES_inv,UG_Offer_Accept,Group,Train_Coef,AXCPT_t,CogFlex_t,SSRT,FlankerSwitch_t,FlankerInhib_t,Stroop_t,OneBack_WM_t,TwoBack_WM_t,Age_Frac_Imp,DG_RT_log,UG_RT_log,UG_Decision_RT_log,TD_AvgRT_log,DG_UG_RT_Diff_z,SES_inv_z,Perc_Delay_z,Delay_WMean_z,Reward_WMean_z,DG_Coins_Given_z,DG_UG_Diff_z,Corr_r_Exp_Delay_z,Corr_int_Exp_Delay_z,Corr_r_Exp_Reward_z,Corr_int_Exp_Reward_z,UG_Coins_Given_z,T_Matrix_z,T_Vocab_z,Corsi_WM_Span_z
17,2,1,M,1,12.05833333,7,20,0,0,Experimental,12,3.75,1,1,-2.425941022,0.50278354,0.027659029,0.32574937,-0.55895656,-0.32322037,-0.56533378,0.5,0.85119045,12.05833333,-1.216355324,-0.300633553,-0.23724762,1.517105425,-3.17371067,1.046975943,1.497234517,0.643666348,-1.286003936,2.581505776,-4.075916857,1.005895831,-0.001339061,-0.709579735,1.231494784,-2.640868448,-0.319349982,-0.931157653,2.301358203
18,0,0,F,1,8.533333333,7,20,5,23.80952381,Experimental,8.06,3.75,0,1,-4.623863172,-0.071291871,0.51875043,-1.5619594,0.48139763,-0.46573389,-0.34010395,0.79761904,0.33333334,8.533333333,-0.515116405,-0.658259921,-1.852854569,-6.138362096,-0.125066997,1.046975943,-1.377128193,-2.823622535,-1.286003936,-1.654988026,0.170526464,0.836907202,-2.4617793,-0.709579735,1.231494784,-2.640868448,0.486801006,0.198366918,-1.793972142
18,1,0,F,1,8.713888889,7,20,5,23.80952381,Experimental,8.08,3.75,1,1,-4.623863172,-0.84807199,0.23078066,1.3332875,-0.025837481,0.025782436,-0.11854339,0.92261904,0.6785714,8.713888889,-0.969389063,-1.253130248,-3.002509258,-7.069023427,-0.140374312,1.046975943,-1.217441376,-0.127909943,1.467584969,-0.807689266,0.170526464,-0.135096929,-0.021102983,-0.988906677,-0.883075165,-1.140240739,0.789107627,0.386621014,0.25369303
18,2,1,F,1,10.15833333,7,20,5,23.80952381,Experimental,10.01,3.75,0,1,-4.623863172,-0.43848526,-0.47258863,-2.0792274,0.5021323,-0.32322037,-0.78486562,0.95833331,0.92261904,10.15833333,-1.53793117,-0.245072768,0.05412889,-0.778297846,-2.628093643,1.046975943,-0.578694107,-0.127909943,-0.060998659,-1.654988026,1.869103792,-0.36434306,0.077569283,0.115861977,0.014717151,0.360386969,0.083725512,-1.119411748,1.277525616
19,0,0,M,2,6.769444444,8,14,7,50,Control,6.09,2.25,0,2,-0.858355906,0.063949138,0.68033564,-0.62480205,0.04069123,0.001158804,0.94613451,0.88690472,0.71428573,6.769444444,-1.545929971,-1.160244806,-2.114325944,-7.368302573,-1.245990264,-1.40680905,-0.41900729,0.268838748,-0.342710479,-0.807689266,0.170526464,-0.349483066,0.361212485,0.132557743,0.234182572,-1.140240739,0.58756988,-0.084014224,0.25369303
19,1,0,M,2,6.997222222,8,14,7,50,Control,6.11,2.25,0,2,-0.858355906,0.73114818,1.0434459,0.02221881,0.066326126,0.52717686,0.80256301,0.85119045,0.6785714,6.997222222,-0.664318945,-1.12701462,-1.921031805,-7.292601872,0.439255599,-1.40680905,-0.738380924,-0.799242905,0.386725049,0.886908255,-0.6787622,1.462227296,-1.272813997,-1.256594996,0.05925814,0.360386969,0.58756988,-0.460522415,-0.770139556
19,2,1,M,2,8.316666667,8,14,7,50,Control,8.03,2.25,0,2,-0.858355906,0.94540727,-0.56449103,0.16472359,1.4944801,-0.48081911,-0.93650651,0.66666669,0.95833331,8.316666667,-1.82152537,-0.245072768,-0.296096571,-0.36709354,-2.628093643,-1.40680905,-0.41900729,0.327834102,-0.13983123,0.039609495,0.170526464,-0.777201911,0.605485637,0.385490095,-0.001300556,0.360386969,0.990645374,-1.119411748,2.301358203
20,0,0,F,1,6.280555556,8,22,6,26.08695652,Experimental,6.03,3.25,0,1,-8.254373957,0.70528799,-0.92420268,0.5824967,0.042232424,0.12550783,-0.88589197,0.91666669,0.16666667,6.280555556,-2.168341447,-1.270562791,-2.646671128,-7.432976783,-1.426780424,0.229047612,-0.099633655,0.543322711,1.45662484,0.039609495,0.170526464,0.386624522,0.21469787,0.582061195,-1.33973238,0.360386969,0.58756988,1.798526727,-1.793972142
20,1,0,F,1,6.511111111,8,22,6,26.08695652,Experimental,6.06,3.25,1,1,-8.254373957,0.010702012,0.78882074,0.090326272,1.3278877,0.56411576,0.51962376,0.91666669,0.083333336,6.511111111,-1.987508985,-1.807398445,-2.882227573,-7.423535276,-1.05556666,0.229047612,1.497234517,-1.880149182,0.309846023,0.886908255,-0.6787622,1.768015694,-2.208346918,-1.308968798,0.135787579,0.360386969,-0.823194349,-0.837030605,-1.793972142
20,2,1,F,1,7.894444444,8,22,6,26.08695652,Experimental,7.01,3.25,0,1,-8.254373957,-0.65370637,-0.32719931,2.1417,-0.63277441,-0.22138715,-0.93650651,0.95833331,0.88690472,7.894444444,-2.320282565,-0.637181333,-1.609962775,-1.125525772,-3.807212014,0.229047612,0.379426796,0.007545494,0.553417723,0.886908255,-0.6787622,-0.921790346,0.438832754,0.103587584,-0.470993724,0.360386969,-0.017043361,-0.460522415,-0.770139556
21,0,0,F,2,9.669444444,8,26,3,11.53846154,Control,9.08,2.75,0,2,-4.573440018,-0.41041857,0.21627696,-0.67146492,0.82414269,-0.094139278,-0.515517,0.92261904,0.79761904,9.669444444,-0.902597405,-1.109222468,-2.097772498,-7.299797367,0.071440089,-0.588880719,-0.738380924,-1.019650039,0.471841115,0.886908255,-1.528050864,-0.450152729,-0.535316344,0.909851466,-0.64165434,-1.140240739,-1.730114211,-0.837030605,-0.770139556
21,1,0,F,2,9.866666667,8,26,3,11.53846154,Control,9.01,2.75,0,2,-4.573440018,-0.22011267,0.54819465,-0.84615135,0.34740952,1.0730526,-0.76999509,0.85119045,0.64285713,9.866666667,-0.973867577,-0.811564935,-1.719547135,-6.899367256,-0.541990315,-0.588880719,-0.578694107,-0.585670671,-0.104141436,0.039609495,-0.6787622,1.793440797,-1.272060295,-1.240799723,0.445549594,-1.140240739,-1.730114211,0.763129204,0.25369303
21,2,1,F,2,11.20833333,8,26,3,11.53846154,Control,11.02,2.75,0,2,-4.573440018,0.05374229,-0.68092382,-1.093825,0.45094258,-0.6566174,-0.40465653,0.95833331,0.85119045,11.20833333,-1.292093566,-0.425547808,0.011991613,-0.850202922,-1.58935048,-0.588880719,-0.578694107,-0.082456621,0.341426899,-0.807689266,1.019815128,-1.247852503,0.526175794,0.586602578,-0.443330096,0.360386969,0.8898765,-3.190206794,0.25369303
22,0,0,M,2,12.12777778,7,23,3,13.04347826,Control,12.01,2.75,1,2,-7.414721613,-0.022813741,-0.2923657,0.78240365,-0.015853673,0.13903271,-0.71312773,0.88095242,0.91666669,12.12777778,-0.418491013,-0.569444875,-1.837529203,-7.260171166,-0.131423553,-0.588880719,-1.057754559,0.770138202,-0.744189842,-0.807689266,0.170526464,0.141496284,0.497632593,-0.170046444,0.64233958,-1.140240739,0.789107627,0.104239871,0.25369303
22,1,0,M,2,12.325,7,23,3,13.04347826,Control,12.03,2.75,1,2,-7.414721613,0.40107128,-0.066621661,0.56707853,0.11956298,0.35492596,-0.83518314,0.88690472,0.84523809,12.325,-0.555320864,-0.941958479,-2.241560391,-6.717164331,0.234874879,-0.588880719,1.497234517,-0.507253061,-1.286003936,-0.807689266,0.170526464,2.373408006,-1.487242288,-0.709579735,1.231494784,-1.140240739,-0.017043361,1.233764442,0.25369303
22,2,1,M,2,13.66666667,7,23,3,13.04347826,Control,13.08,2.75,1,2,-7.414721613,0.00039035,0.80288893,0.68405741,-0.50150329,-0.86118209,-0.93650651,0.58333331,0.91666669,13.66666667,-1.256332305,-0.425547808,-0.531336823,-0.172107561,-3.928365846,-0.588880719,1.497234517,0.556347818,0.099050427,0.886908255,-0.6787622,0.192584208,0.317010866,0.364434428,-0.185383503,0.360386969,-0.520887729,-0.931157653,0.25369303
24,0,0,F,2,9.855555556,2,3,2,66.66666667,Control,9.1,2.5,0,2,-12.15139255,-0.84236813,0.41356832,1.1822175,-0.33050132,0.39576292,-0.44090706,0.88690472,0.58333331,9.855555556,-0.710577716,-0.638162872,-1.94776557,-7.37560381,-0.379784358,-0.997844884,-1.217441376,-1.216980201,-0.008652803,-0.807689266,1.019815128,0.384752672,-1.072329198,0.357016893,-0.097444997,0.360386969,-0.218581108,1.045510347,1.277525616
24,1,0,F,2,NA,2,3,2,66.66666667,Control,NA,2.5,0,2,-12.15139255,-0.43171388,0.24925506,-1.1277493,-0.13401939,-0.3995111,-0.64508832,0.73809528,0.059523813,8.713888889,-0.218733843,-0.499128912,-1.270602887,-7.090400857,0.225863437,-0.997844884,-0.41900729,-0.058427997,1.764751099,-1.654988026,1.869103792,0.745514265,-0.389286532,-0.335481151,-1.287902935,0.360386969,1.696027488,-0.084014224,0.25369303
24,2,1,F,2,NA,2,3,2,66.66666667,Control,NA,2.5,1,2,-12.15139255,-0.79483795,-0.37052223,0.13092875,-0.27208793,-0.48081911,-0.40465653,0.91666669,0.54761904,8.119444444,-1.715197848,-0.245072768,-0.287349517,-0.062918736,-3.807212014,-0.997844884,1.497234517,0.348035313,-0.70781095,0.886908255,1.019815128,-0.054707201,0.285046685,0.678135497,0.365234597,3.361642386,-0.319349982,-0.460522415,-0.770139556
25,0,0,F,1,8.925,8,31,21,67.74193548,Experimental,8.11,1.5,1,1,-6.464053606,-0.70894569,-0.66918653,-0.32617113,0.35349846,0.57234824,0.34110549,0.88690472,0.64285713,8.925,-1.298236983,-1.466622742,-1.283984742,-7.130854385,-0.260890972,-2.633701546,-1.377128193,-0.614296406,1.02921406,-1.654988026,2.718392456,-0.526606192,-0.194600935,1.59985552,-1.31011049,1.861014678,-1.12550097,-3.190206794,-1.793972142
25,1,0,F,1,9.130555556,8,31,21,67.74193548,Experimental,9.01,1.5,1,1,-6.464053606,0.089094207,0.49552763,0.13092875,-0.41292435,0.039962474,0.77052033,0.67261899,0.023809522,9.130555556,-0.602219052,-0.849234759,-1.924394627,-7.036832321,0.036835545,-2.633701546,-1.377128193,1.076679767,1.764751099,-0.807689266,1.019815128,-1.875676396,1.670393297,-0.709579735,-1.198011214,0.360386969,-0.621656602,-0.931157653,-1.793972142
25,2,1,F,1,10.45833333,8,31,21,67.74193548,Experimental,10.05,1.5,1,1,-6.464053606,-0.42701951,-0.056187816,-0.93186438,0.13163832,-0.22138715,-0.78486562,0.58333331,0.23809525,10.45833333,-1.688803468,0.221716,-1.519513205,-0.334008888,-3.119899921,-2.633701546,-0.738380924,-0.81805266,-1.277794439,-1.654988026,1.019815128,-1.315553461,0.019157279,-0.724734191,1.229385838,-1.140240739,-0.722425476,-2.437190414,-0.770139556
26,0,0,M,2,7.777777778,7,12,2,16.66666667,Control,7.09,3.75,1,2,-16.45539284,0.21522738,0.35985482,-0.52607805,-0.23022443,-0.20174702,0.77052033,0.92261904,0.14285713,7.777777778,-1.077218396,-1.194528345,-2.211894228,-7.130187466,-0.056313032,1.046975943,1.177860883,0.670223731,-0.286271511,0.039609495,0.170526464,0.015057935,0.483877526,0.21153411,0.166156404,0.360386969,-0.621656602,-0.554649462,-0.770139556
26,1,0,M,2,NA,7,12,2,16.66666667,Control,NA,3.75,0,2,-16.45539284,-0.079258449,0.39276016,0.13092875,0.48070785,-0.47577065,1.2025614,0.95833331,0.23809522,6.025,-2.20012038,-1.831826893,-3.195852818,-8.189475852,-0.551077611,1.046975943,-0.41900729,0.327834102,1.467584969,0.039609495,0.170526464,-0.209301418,0.333690576,-0.948171498,-0.888249199,0.360386969,0.789107627,1.327891489,-1.793972142
26,2,1,M,2,NA,7,12,2,16.66666667,Control,NA,3.75,0,2,-16.45539284,0.003386066,-0.44808134,-0.21713099,0.19585165,-0.6566174,-0.56533378,0.58333331,0.85119045,9.938888889,-1.113922815,-0.300633553,0.289330096,0.236655755,-3.257696097,1.046975943,0.698800431,0.707197605,-0.373828181,0.039609495,0.170526464,1.005895831,0.055713802,-1.076196346,0.611970755,0.360386969,1.393720868,-2.437190414,1.277525616
27,0,0,M,2,12.61388889,7,20,2,10,Control,12.07,3.25,0,2,-5.976103256,0.39558858,0.19219062,0.63561893,0.05015881,0.27950862,-0.35935909,0.95833331,0.54761904,12.61388889,-0.881837304,-1.61431173,-3.228786551,-7.473369845,1.373244541,0.229047612,0.858487248,0.969158714,0.708884781,0.886908255,-0.6787622,0.418767336,0.513083489,0.962225268,-0.845732844,0.360386969,0.688338753,0.010112823,0.25369303
27,1,0,M,2,12.775,7,20,2,10,Control,12.09,3.25,1,2,-5.976103256,0.420977,1.0315214,-0.67850208,-0.85713786,-0.24810737,0.45264131,0.95833331,0.95833331,12.775,-0.351947118,-1.309567578,-2.829913789,-6.906519221,1.165298688,0.229047612,1.3375477,0.228490793,-1.022723777,0.886908255,-0.6787622,1.177397429,-0.386083298,-1.896719239,1.368761873,0.360386969,-0.117812235,-0.931157653,1.277525616
27,2,1,M,2,14.26666667,7,20,2,10,Control,14.03,3.25,1,2,-5.976103256,-0.23257504,0.64745748,-1.6748683,-0.50150329,-0.6566174,-0.93650651,0.91666669,0.95833331,14.26666667,-1.993604475,-0.491293245,-0.021644068,0.166035563,-1.030747267,0.229047612,1.497234517,0.993520475,1.009648573,0.886908255,-0.6787622,0.827127907,0.338971261,1.373887419,-1.205555227,0.360386969,-0.218581108,-2.531317461,1.277525616
28,0,0,F,2,8.216666667,7,18,6,28.57142857,Control,8.02,3.25,0,2,3.505370977,-0.07317508,-0.34281486,0.73133779,-0.891608,-0.49950629,-0.42623225,0.88095242,-0.023809522,8.216666667,-1.204572624,-1.596236875,-2.822865876,-7.34679843,0.729700142,0.229047612,1.497234517,-0.186270014,1.906916283,0.039609495,0.170526464,0.394372981,-0.321830181,2.203401234,-2.162525095,0.360386969,-0.319349982,-0.931157653,-0.770139556
28,1,0,F,2,NA,7,18,6,28.57142857,Control,NA,3.25,1,2,3.505370977,0.073663987,-0.7268554,0.33366156,0.97785902,1.3391656,-0.51869375,0.77380955,0.14285713,7.916666667,-0.84644035,-1.09283372,-2.183125653,-6.629143062,0.641527581,0.229047612,1.497234517,1.076055072,1.764751099,0.039609495,1.869103792,0.536272784,0.536348341,-0.709579735,-1.198011214,1.861014678,-0.420118855,0.574875109,-0.770139556
28,2,1,F,2,9.869444444,7,18,6,28.57142857,Control,9.01,3.25,1,2,3.505370977,0.020992944,0.00245899,-0.47727156,-0.14691956,-0.6566174,-0.40465653,0.75,0.91666669,9.869444444,-0.495171739,-0.425547808,0.392020888,-0.431438742,-0.458535866,0.229047612,-0.578694107,-0.164511077,0.368848621,0.886908255,0.170526464,-1.001486903,0.35025989,0.622312792,-0.475603786,1.861014678,-0.823194349,-3.190206794,0.25369303
29,0,0,M,1,8.416666667,7,19,10,52.63157895,Experimental,8.05,3.416666667,1,1,-1.551396059,-0.41731995,0.054621615,0.52797663,-0.099248827,0.27086166,-0.42597222,0.88095242,0.75,8.416666667,-0.753693368,-1.118414916,-2.833389799,-6.255856669,0.234874879,0.50169039,-1.377128193,-0.523083944,0.125230677,-0.807689266,1.019815128,-1.569200833,0.355748144,0.458869454,-0.230171876,0.360386969,-2.737802945,0.951383299,0.25369303
29,1,0,M,1,8.558333333,7,19,10,52.63157895,Experimental,8.06,3.416666667,0,1,-1.551396059,0.13261735,0.33976087,0.20085622,0.029370934,0.67726481,-0.40714076,0.95833331,0.85119045,8.558333333,-0.546289288,-1.194095614,-2.52940189,-7.436813671,0.713543264,0.50169039,1.497234517,-2.38266128,-1.246344121,0.039609495,-0.6787622,3.929149428,-3.592332678,-1.09199162,1.311668482,-1.140240739,1.494489741,1.610272632,-0.770139556
29,2,1,M,1,10.05555556,7,19,10,52.63157895,Experimental,10,3.416666667,1,1,-1.551396059,0.056294374,-0.68857402,-0.79102129,0.58868408,-0.22138715,-0.40465653,0.85119045,0.79761904,10.05555556,-1.707108033,0.221716,-1.312568431,-0.331077951,-3.807212014,0.50169039,0.698800431,0.856632298,-0.165382761,-0.807689266,1.019815128,-0.292735273,0.765110694,0.245852934,0.05985573,0.360386969,0.083725512,-3.566714985,1.277525616
30,0,0,F,1,10.67777778,7,22,1,4.545454545,Experimental,10.08,3.75,0,1,-3.738674676,-0.42555434,0.32269248,0.45528322,0.14597481,0.27624309,-0.27484879,0.95833331,0.64285713,10.67777778,-0.278010453,-0.722220428,-2.065849588,-7.043159916,0.181352375,1.046975943,-0.898067741,-1.092702621,1.156430545,0.039609495,0.170526464,-0.204834846,-0.704145648,1.77942284,-1.440961813,0.360386969,-0.319349982,0.386621014,0.25369303
30,1,0,F,1,10.975,7,22,1,4.545454545,Experimental,10.11,3.75,0,1,-3.738674676,-0.38619655,-0.038542241,1.9803083,0.076735556,0.18356979,0.074165113,0.92261904,0.91666669,10.975,-0.118967519,-0.264011259,-1.257892646,-6.670244303,-0.177178619,1.046975943,-0.099633655,-1.549942696,-0.34332063,0.886908255,-0.6787622,2.670606842,-2.390742863,-2.131154351,0.896222956,0.360386969,0.184494386,-0.178141272,0.25369303
30,2,1,F,1,12.2,7,22,1,4.545454545,Experimental,12.02,3.75,0,1,-3.738674676,-0.005664196,-1.1037238,0.91595507,0.24271375,-0.86118209,-1.346681,0.5,0.88095242,12.2,-1.302636899,-0.491293245,-2.354292901,-0.275425874,-3.17371067,1.046975943,0.858487248,0.786412811,-0.047429171,-0.807689266,1.019815128,-0.266762007,0.701463908,0.320923308,-0.056016858,0.360386969,-0.319349982,-0.931157653,1.277525616
31,0,0,F,1,10.67777778,7,23,1,4.347826087,Experimental,10.08,3.75,1,1,-8.089684289,-0.077723809,0.11463913,-0.44220099,0.25190541,-0.32322037,0.084230661,0.88690472,0.48809525,10.67777778,-0.421119711,-1.02558066,-2.382781635,-7.272591275,0.516854128,1.046975943,-0.738380924,-0.74445347,0.239373581,1.734207016,-1.528050864,0.057662161,-0.57243618,-0.709579735,0.016741785,0.360386969,-1.024732096,-0.366395367,1.277525616
31,1,0,F,1,10.975,7,23,1,4.347826087,Experimental,10.11,3.75,1,1,-8.089684289,-0.730151,-0.080727659,-0.44405532,0.23445626,0.003619149,0.80181795,0.95833331,0.95833331,10.975,0.071496002,-0.848990305,-2.476454363,-7.057084832,0.606847183,1.046975943,-0.41900729,0.311979458,-1.005639548,0.039609495,-0.6787622,1.582481161,-0.515343234,-1.85598406,1.34325206,-1.140240739,-0.117812235,0.010112823,-0.770139556
31,2,1,F,1,12.2,7,23,1,4.347826087,Experimental,12.02,3.75,0,1,-8.089684289,-0.40747446,0.13467045,2.0754435,0.62740052,-0.86118209,-0.93650651,0.88095242,0.79761904,12.2,-1.760782946,-0.300633553,-0.141230429,0.202376997,-3.119899921,1.046975943,0.858487248,0.649760755,-0.288550044,-0.807689266,1.019815128,0.011951376,0.470348178,0.122832912,0.193893264,0.360386969,-0.319349982,-2.531317461,1.277525616
32,0,0,M,2,6.372222222,8,32,6,18.75,Control,6.04,3.75,0,2,-2.644401409,-0.029181253,0.99680084,-0.70781165,0.033717871,1.2899458,1.2473009,0.92261904,0.6785714,6.372222222,-1.608670952,-1.927122517,-2.970363182,-7.588520564,0.904573699,1.046975943,-1.377128193,-2.823622535,0.849524588,-1.654988026,1.869103792,0.836907202,-2.4617793,1.784410821,-1.198011214,0.360386969,-0.621656602,-0.460522415,-1.793972142
32,1,0,M,2,6.608333333,8,32,6,18.75,Control,6.07,3.75,1,2,-2.644401409,0.017320938,-1.3238525,-0.89723194,0.70363051,-0.70513815,-0.24429524,0.54761899,0.26190478,6.608333333,-1.544863835,-2.034556244,-3.122056507,-7.404955159,1.597802396,1.046975943,-1.377128193,1.071535219,1.764751099,-1.654988026,1.869103792,-1.911752555,1.683583086,-0.709579735,-1.198011214,0.360386969,0.789107627,0.386621014,-0.770139556
32,2,1,M,2,7.891666667,8,32,6,18.75,Control,7.01,3.75,1,2,-2.644401409,0.47589654,-0.36569074,0.70246202,-0.043009877,-0.6566174,-1.346681,0.92261904,0.63095242,7.891666667,-1.793738343,-0.300633553,-1.535829046,-1.120126504,-3.257696097,1.046975943,1.497234517,0.64940602,0.125230677,0.886908255,-0.6787622,-0.370624622,0.649925618,0.446350489,-0.230171876,0.360386969,1.091414247,-1.0252847,0.25369303
33,0,0,F,2,6.375,8,26,6,22.22222222,Control,6.04,3.5,1,2,-5.914525327,0.53952718,0.36432049,0.10998944,1.0944651,-0.73977631,1.1124599,0.92261904,0.25,6.375,-1.579013069,-1.794375093,-2.838083817,-7.146728434,0.453455447,0.638011778,-1.377128193,-2.823622535,-1.286003936,0.886908255,-0.6787622,0.836907202,-2.4617793,-0.709579735,1.231494784,0.360386969,0.184494386,1.610272632,-1.793972142
33,1,0,F,2,6.6,8,26,6,22.22222222,Control,6.07,3.5,1,2,-5.914525327,-0.15538535,0.55334944,-1.5101991,-0.084715009,0.33784986,-0.4003199,0.95833331,0.13095239,6.6,-1.209059843,-1.466622742,-2.626984748,-6.644096059,0.337929974,0.638011778,-1.377128193,-0.398335631,1.764751099,0.886908255,-0.6787622,-0.193840207,-0.200672544,-0.709579735,-1.198011214,0.360386969,1.192183121,1.139637394,-1.793972142
33,2,1,F,2,7.883333333,8,26,6,22.22222222,Control,7.01,3.5,0,2,-5.914525327,0.026075931,0.33313349,-1.0588562,0.26473576,-0.6566174,-1.346681,0.81547618,0.71428573,7.883333333,-1.489751942,-0.404035515,-2.09422978,-0.082282911,-3.257696097,0.638011778,0.379426796,1.109256696,0.249698127,-1.654988026,2.718392456,-1.598685403,1.564051713,0.479609803,-0.339012858,1.861014678,1.393720868,-3.566714985,0.25369303
34,0,0,F,1,7.344444444,7,23,9,39.13043478,Experimental,7.04,3.25,0,1,-5.586923874,0.58527106,0.64989424,-0.68963826,0.10586758,1.0868933,-0.77486706,0.92261904,0.59523809,7.344444444,-1.138687338,-1.431745624,-2.308169471,-6.713765917,0.388327298,0.229047612,0.379426796,-0.398335631,2.374902106,-0.807689266,1.019815128,-0.193840207,-0.200672544,1.784410821,-2.412764212,0.360386969,0.386032133,0.386621014,-0.770139556
34,1,0,F,1,7.594444444,7,23,9,39.13043478,Experimental,7.07,3.25,0,1,-5.586923874,0.40719703,0.37694347,-0.69290954,-0.03863126,0.29796249,-0.20564377,0.91666669,0.39285713,7.594444444,-0.78989572,-1.051171214,-1.69230739,-6.255856669,0.129953779,0.229047612,-1.377128193,1.071535219,1.764751099,0.886908255,0.170526464,-1.911752555,1.683583086,-0.709579735,-1.198011214,1.861014678,-0.420118855,0.386621014,-0.770139556
34,2,1,F,1,8.922222222,7,23,9,39.13043478,Experimental,8.11,3.25,1,1,-5.586923874,0.04088036,-0.42313966,1.7334431,-0.025837481,0.35667574,-0.78486562,0.95833331,0.95833331,8.922222222,-2.001106958,-0.542656462,-0.812096203,-0.782655842,-2.628093643,0.229047612,1.497234517,0.488782504,2.156100803,0.886908255,-0.6787622,0.624348169,0.064558517,1.837722034,-2.254098965,0.360386969,0.285263259,-0.272268319,0.25369303
35,0,0,F,1,6.391666667,4,5,1,20,Experimental,6.04,2.75,1,1,-49.27718173,-0.035885543,0.14504749,0.2945188,-0.19363195,-0.12413921,1.2434549,0.88690472,0.26190478,6.391666667,-1.366771695,-1.893133478,-3.146821128,-6.823989965,1.442301922,-0.588880719,-1.377128193,-2.823622535,-1.286003936,-1.654988026,1.869103792,0.836907202,-2.4617793,-0.709579735,1.231494784,0.360386969,-1.226269843,0.386621014,-0.770139556
35,1,0,F,1,6.602777778,4,5,1,20,Experimental,6.07,2.75,0,1,-49.27718173,-0.024052383,1.1518149,0.18161249,-0.55895656,-0.48081911,-0.255173,0.95833331,0.71428573,6.602777778,-1.384719371,-1.80547451,-2.358303582,-7.930865462,-1.567974854,-0.588880719,-1.057754559,-0.907609134,1.505357474,-1.654988026,0.170526464,-0.881720944,-0.213673908,-0.732311419,-0.96963765,-2.640868448,1.393720868,-0.460522415,1.277525616
35,2,1,F,1,NA,4,5,1,20,Experimental,NA,2.75,1,1,-49.27718173,-0.028030243,-0.83469021,1.7334431,-0.35170919,-0.39079642,-0.93650651,0.85119045,0.91666669,10.08888889,-2.173982107,-0.670244037,-0.156148682,-1.24110777,-3.807212014,-0.588880719,1.3375477,-0.162143845,-1.276399897,0.039609495,0.170526464,2.368254268,-1.272813997,-0.705585452,1.222215421,0.360386969,1.897565235,-0.178141272,0.25369303
36,0,0,F,2,6.630555556,6,16,7,43.75,Control,6.07,1.75,1,2,-11.85479806,-0.72116613,0.50963116,-0.83642328,0.084474027,0.056352124,-0.4190881,0.95833331,0.21428572,6.630555556,-1.312647821,-1.673163603,-2.352517462,-7.220414477,0.738559877,-2.224737381,-1.377128193,-2.792902234,0.648784907,-0.807689266,1.019815128,0.823851068,-2.433138615,1.549975708,-0.96963765,0.360386969,-1.226269843,-0.460522415,-1.793972142
36,1,0,F,2,6.886111111,6,16,7,43.75,Control,6.01,1.75,0,2,-11.85479806,-0.84807199,-0.12530915,-1.3098061,-0.21694142,1.3391656,-0.255173,0.84523809,0.55952382,6.886111111,-0.80937345,-1.431745624,-3.122056507,-7.491862343,-0.541990315,-2.224737381,-0.738380924,-0.19848522,1.764751099,0.039609495,0.170526464,0.721107116,-0.489591741,-0.335481151,-1.286688182,0.360386969,0.688338753,0.763129204,-0.770139556
36,2,1,F,2,NA,6,16,7,43.75,Control,NA,1.75,1,2,-11.85479806,0.003386066,-0.58669102,1.2472374,0.55647075,-0.6566174,-1.346681,0.92261904,0.75,11.13611111,-1.03211986,-0.300633553,-1.493763278,-0.447233144,-3.406248354,-2.224737381,1.497234517,0.517684704,-1.251225329,0.039609495,0.170526464,-0.152610311,0.450638734,-0.527518424,1.147676827,0.360386969,-0.823194349,-0.931157653,1.277525616
37,0,0,F,1,6.280555556,3,6,0,0,Experimental,6.03,3.75,1,1,2.523729267,-0.98054594,-0.4998717,-1.6011019,0.97785902,0.073117942,0.38240784,0.91666669,0.041666668,6.280555556,-1.479405154,-2.000494959,-3.53982825,-7.432976783,1.62383545,1.046975943,-1.377128193,0.771130365,1.764751099,-1.654988026,1.019815128,-0.16559012,0.640082318,-0.335481151,-1.31011049,-1.140240739,-0.621656602,-0.272268319,-1.793972142
37,1,0,F,1,NA,3,6,0,0,Experimental,NA,3.75,0,1,2.523729267,-0.35979941,-0.35748661,-1.5992627,0.48139763,-1.3059661,-0.78486562,0.91666669,0.5,10.08888889,-0.154007812,0.221716,-1.281211585,-7.292639679,0.786454023,1.046975943,-1.217441376,-1.267617252,-0.644780424,-0.807689266,1.019815128,-0.904368754,-0.515343234,-0.124348701,0.535441316,0.360386969,0.688338753,-0.178141272,-1.793972142
37,2,1,F,1,NA,3,6,0,0,Experimental,NA,3.75,1,1,2.523729267,0.58527106,-0.58331692,-0.15049525,0.35371682,-0.48081911,-0.93650651,0.76190472,0.95833331,9.872222222,-3.001321624,-0.917547085,-1.642894932,0.287433214,-2.628093643,1.046975943,-0.41900729,0.65361419,-0.309762325,-1.654988026,1.869103792,-0.546012238,0.736221188,-0.996388648,0.534226563,0.360386969,1.796796362,-1.119411748,1.277525616
38,0,0,F,2,8.502777778,8,16,7,41.17647059,Control,8.06,2.75,1,2,-12.09961233,-0.99070603,-0.35299098,-0.1262642,-0.14239597,0.072721206,-0.54645234,0.88095242,0.4642857,8.502777778,-0.645880855,-0.651953093,-1.733070473,-7.381294318,-0.281796303,-0.588880719,1.497234517,-0.025025182,2.009421653,0.039609495,0.170526464,-0.795796694,0.355748144,2.127750187,-2.222047992,0.360386969,0.184494386,1.139637394,-1.793972142
