ID,Session,DG_Coins_Given,DG_RT,UG_Offer_Accept,UG_Coins_Given,UG_Decision_RT,UG_RT,DG_UG_Diff,DG_UG_RT_Diff,tot_delay_perc,perc_hiconf_delay,perc_loconf_delay,hi_lo_conf_del_diff,AvgRT_3SD,AvgdelayRT_3SD,AvgimmRT_3SD,imm_del_RT_3SD_Diff,hi_lo_conf_RT_Diff,corr_r_exp_delay,corr_int_exp_delay,corr_rsq_exp_delay,corr_r_exp_reward,corr_int_exp_reward,corr_rsq_exp_reward,School,Gender,Group,Age_Frac,Group_Name,Train_Coef,Age_YM
173,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Broadfields,F,2,11.04444444,,NA,11
173,2,2,2.3052,0,NA,1.85529,NA,NA,NA,22.22222222,22.22222222,22.22222222,0,1.286042222,2.1796725,1.030719286,1.148953214,-0.284011111,-1.264814815,4.801851852,0.9467862,0.200925926,3.453703704,0.79254397,Broadfields,F,2,11.84166667,,NA,11.01
174,0,0,3.725,0,3,15.705,5.185714286,3,1.460714286,38.88888889,55.55555556,22.22222222,-33.33333333,1335.176471,977.8571429,1585.3,-607.4428571,1287,-1.05,3.873333333,0.944962202,1.023,-3.725,0.913735779,Broadfields,F,1,8.925,Experimental,-3.233066971,8.11
174,1,0,4.13793,1,NA,1.62054,NA,NA,NA,66.66666667,88.88888889,44.44444444,-44.44444444,1.463633611,1.689289583,1.012321667,0.676967917,-0.135265,-1.633333317,8.401851795,0.628895517,0.776851937,-1.310184973,0.971099669,Broadfields,F,1,9.291666667,Experimental,-3.233066971,9.03
174,2,3,3.26655,0,NA,4.31173,NA,NA,NA,44.44444444,55.55555556,33.33333333,-22.22222222,1.937220588,2.223166875,1.683046111,0.540120764,1.013625,-1.495535714,6.901041667,0.980450923,0.626953125,-0.520833333,0.928841213,Broadfields,F,1,10.13611111,Experimental,-3.233066971,10.01
176,0,2,1.307833333,0,3,4.465,1.658285714,1,0.350452381,38.88888889,55.55555556,22.22222222,-33.33333333,912.4117647,938.3333333,898.2727273,40.06060606,196.2222222,-0.680285714,5.372666667,0.808708863,0.5155,0.755,0.701913991,Broadfields,M,2,9.141666667,Control,-3.183724767,9.1
176,1,2,2.65541,0,NA,1.636525,NA,NA,NA,50,55.55555556,44.44444444,-11.11111111,1.203774444,1.424873889,0.982675,0.442198889,0.300248889,-1.477777741,4.980864235,0.938018814,1.395370483,-5.467592875,0.867942276,Broadfields,M,2,9.519444444,Control,-3.183724767,9.06
176,2,1,3.16998,0,NA,0.1932,NA,NA,NA,33.33333333,44.44444444,22.22222222,-22.22222222,0.7388075,1.4012125,0.407605,0.9936075,0.014382778,-2.02407406,7.04567914,0.921067232,0.88425933,-2.060185185,0.965851914,Broadfields,M,2,10.34444444,Control,-3.183724767,10.04
177,0,0,2.6555,0,3,17.718,4.867142857,3,2.211642857,5.555555556,0,11.11111111,-33.33333333,1993.277778,4235,1861.411765,2373.588235,854.3333333,-0.708857143,-1.564,0.690740856,0.015,4.9,0.6,Merton Court,M,1,7.425,Experimental,-9.295216135,7.5
177,1,0,9.912,1,NA,8.773,NA,NA,NA,16.66666667,22.22222222,11.11111111,-11.11111111,1.931,4.896,1.535666667,3.360333333,0.332333333,-1.429166667,1.669907407,0.429047619,0.001041667,4.961805556,0.00923077,Merton Court,M,1,7.913888889,Experimental,-9.295216135,7.01
177,2,0,8.74377,1,NA,7.562305,NA,NA,NA,100,100,100,0,2.847827647,2.847827647,NA,NA,0.906378333,-1.651879495,7.695609086,0.842939336,0.016536458,4.885281033,0.596069534,Merton Court,M,1,8.683333333,Experimental,-9.295216135,8.08
178,0,2,1.2585,0,3,5.812,1.676285714,1,0.417785714,33.33333333,33.33333333,33.33333333,0,2543.722222,2388.666667,2621.25,-232.5833333,-1911.888889,0,5,1,1.5,-5,0.6,Broadfields,M,1,9.502777778,Experimental,5.815364872,9.6
178,1,3,5.124535,0,NA,8.326715,NA,NA,NA,22.22222222,11.11111111,33.33333333,22.22222222,1.498342647,2.381906667,1.3090075,1.072899167,0.095344444,-1.657303372,7.744747858,0.858476675,0.510020976,-1.032909072,0.999289048,Broadfields,M,1,9.855555556,Experimental,5.815364872,9.01
178,2,3,5.0668,0,NA,3.716375,NA,NA,NA,100,100,100,0,1.541804444,1.541804444,NA,NA,0.003173333,0.007921887,4.943011261,0.252079833,0.634650081,-0.479933209,0.964140405,Broadfields,M,1,10.61666667,Experimental,5.815364872,10.07
179,0,0,4.858166667,0,2,13.916,5.479571429,2,0.621404762,38.88888889,55.55555556,22.22222222,-33.33333333,2191.222222,3671.285714,1249.363636,2421.922078,-592.8888889,0.142857143,-4.666666667,0.017142857,1.5995,-5.995,0.752248582,Merton Court,M,2,6.188888889,Control,-122.2350362,6.2
179,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,2,6.686111111,Control,-122.2350362,6.08
179,2,3,2.194425,0,NA,5.452825,NA,NA,NA,100,100,100,0,1.349885278,1.349885278,NA,NA,0.285259444,-1.014199219,6.042242839,0.999120236,0.682121582,-0.305859375,0.989668227,Merton Court,M,2,7.422222222,Control,-122.2350362,7.05
180,0,0,5.767333333,1,3,11.633,7.733714286,3,1.966380952,0,0,0,0,1110.888889,NA,1110.888889,NA,897.5555556,0.334285714,-4.893333333,0.087708207,0,5,1,Ray Lodge,M,2,6.063888889,Control,-8.072374293,6
180,1,0,8.3656,0,NA,11.428675,NA,NA,NA,100,100,100,0,3.42924,3.42924,NA,NA,1.527020556,-0.145461309,4.621527778,0.01777459,-0.013671875,5,0.6,Ray Lodge,M,2,6.430555556,Control,-8.072374293,6.05
180,2,0,5.677335,0,NA,2.188455,NA,NA,NA,94.44444444,100,88.88888889,-11.11111111,1.154934412,1.154934412,NA,NA,1.149247778,-0.741071429,5.488715278,0.963381102,0.854817708,-1.58203125,0.985184254,Ray Lodge,M,2,7.225,Control,-8.072374293,7.02
181,0,3,6.706333333,0,3,11.72,4.056857143,0,-2.64947619,27.77777778,11.11111111,44.44444444,33.33333333,2603.388889,2979.8,2458.615385,521.1846154,2355.444444,-0.300285714,3.972666667,0.180049112,1.2275,-3.865,0.899999925,Merton Court,M,1,6.308333333,,NA,6.3
181,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,1,NA,,NA,NA
181,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,1,NA,,NA,NA
182,0,3,3.1165,1,3,3.563,3.040714286,0,-0.075785714,16.66666667,22.22222222,11.11111111,-11.11111111,3332.444444,5648.666667,2869.2,2779.466667,1138.888889,-1.382285714,5.578,0.949950324,1.079,-2.71,0.795852716,Merton Court,F,2,8.583333333,Control,-6.502746867,8.7
182,1,4,4.66,1,NA,3.236,NA,NA,NA,50,66.66666667,33.33333333,-33.33333333,1.740722222,1.911333333,1.570111111,0.341222222,-0.072333333,-1.527301587,7.651111111,0.877516802,0,4.933333333,1,Merton Court,F,2,8.936111111,Control,-6.502746867,8.11
182,2,3,6.42644,1,NA,10.15467,NA,NA,NA,27.77777778,22.22222222,33.33333333,11.11111111,1.362042222,2.00621,1.114285385,0.891924615,-0.299651111,-1.995735551,7.145369195,0.898080322,0.007795817,4.933348253,0.390373744,Merton Court,F,2,9.727777778,Control,-6.502746867,9.08
183,0,3,3.065,1,3,10.573,2.420142857,0,-0.644857143,38.88888889,44.44444444,33.33333333,-11.11111111,2313.833333,2541.714286,2168.818182,372.8961039,-1324.333333,-0.886,3.299333333,0.889218315,0.714,-2.1,0.996551724,Merton Court,F,2,10.29166667,Control,-10.99424511,10.3
183,1,1,5.3374,0,NA,7.80421,NA,NA,NA,61.11111111,66.66666667,55.55555556,-11.11111111,2.474266765,2.257799,2.783506429,-0.525707429,1.047205,-1.000529133,4.9925928,0.999824128,0.848611196,-1.513889101,0.981638712,Merton Court,F,2,10.69166667,Control,-10.99424511,10.08
183,2,1,6.79101,1,NA,9.05035,NA,NA,NA,38.88888889,44.44444444,33.33333333,-11.11111111,2.483162647,4.377597857,1.157058,3.220539857,-3.537876111,-1.223809601,5.107407935,0.984181968,0.925463076,-3.449074427,0.871763173,Merton Court,F,2,11.45277778,Control,-10.99424511,11.05
184,0,2,3.050666667,1,3,17.654,3.648571429,1,0.597904762,5.555555556,11.11111111,0,22.22222222,1094.647059,3414,949.6875,2464.3125,-215.4444444,-1.916,4.549333333,0.795719565,0,5,1,Merton Court,F,1,7.305555556,Experimental,-52.07152931,7.3
184,1,3,2.60852,1,NA,2.135475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,F,1,7.680555556,Experimental,-52.07152931,7.08
184,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,F,1,NA,Experimental,-52.07152931,NA
185,0,3,2.639333333,1,2,24.431,5.233571429,-1,2.594238095,0,0,0,0,1471.411765,NA,1471.411765,NA,1524.444444,-0.076,0.476,0.687619048,0,5,1,Merton Court,F,1,10.06111111,Experimental,-2.011280021,10
185,1,2,4.752535,1,NA,5.170115,NA,NA,NA,38.88888889,44.44444444,33.33333333,-11.11111111,1.384810278,1.986842143,1.001699091,0.985143052,-0.502169444,-1.484375,6.801215278,0.764605947,0.1484375,3.841145833,0.757342658,Merton Court,F,1,10.43888889,Experimental,-2.011280021,10.05
185,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,F,1,NA,Experimental,-2.011280021,NA
186,0,3,1.586166667,0,3,6.551,3.032285714,0,1.446119048,0,0,0,0,908.7647059,NA,908.7647059,NA,350.4444444,0,-5,1,0.204,3.64,0.6,Merton Court,F,2,8.833333333,Control,-9.617289919,8.1
186,1,0,6.604335,0,NA,0.15056,NA,NA,NA,0,0,0,0,0.97583,NA,0.97583,NA,0.095324444,-1.139417989,1.640740741,0.974702424,0.00462963,4.856481481,0.100000004,Merton Court,F,2,9.163888889,Control,-9.617289919,9.01
186,2,0,4.089245,0,NA,1.169,NA,NA,NA,55.55555556,55.55555556,55.55555556,0,1.273541176,1.364338333,1.171394375,0.192943958,1.300837778,-1.63042328,8.155555556,0.838448335,0.001851852,4.962962963,0.066666667,Merton Court,F,2,9.933333333,Control,-9.617289919,9.11
187,0,2,3.071,1,2,7.127,2.647285714,0,-0.423714286,66.66666667,77.77777778,55.55555556,-22.22222222,1581.611111,1655.333333,1434.166667,221.1666667,-163.4444444,-0.824,4.914,0.999552467,1.0905,-4.14,0.975902992,Newland House,M,2,9.872222222,Control,0.356145237,9.1
187,1,0,3.49672,1,NA,1.289745,NA,NA,NA,100,100,100,0,1.453433824,1.453433824,NA,NA,0.492028889,-0.844790427,6.283697917,0.964949749,1.250058594,-6.540625,0.803469741,Newland House,M,2,10.19722222,Control,0.356145237,10.02
187,2,0,2.924339999,1,NA,1.37272,NA,NA,NA,100,100,100,0,0.881991389,0.881991389,NA,NA,0.024208334,-1.218878614,5.990969742,0.986700232,0.658257068,-0.582514881,0.960537462,Newland House,M,2,10.94166667,Control,0.356145237,10.11
188,0,3,4.772166667,0,3,8.599,5.591857143,0,0.819690476,27.77777778,44.44444444,11.11111111,-33.33333333,1847.888889,2648.2,1540.076923,1108.123077,182.6666667,1.900571429,-6.512,0.506777603,1.411,-5,0.581491991,Newland House,F,1,6.988888889,Experimental,31.87082653,6.11
188,1,3,6.047585,0,NA,1.226095,NA,NA,NA,94.44444444,88.88888889,100,11.11111111,1.287440294,1.308018438,0.95819,0.349828437,0.505902222,0.672486772,0.075308642,0.120092152,1.639814815,-9.277777778,0.85893768,Newland House,F,1,7.336111111,Experimental,31.87082653,7.04
188,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Newland House,F,1,NA,Experimental,31.87082653,NA
189,0,3,2.354166667,NA,NA,NA,NA,NA,NA,50,55.55555556,44.44444444,-11.11111111,2800.117647,3416.5,2252.222222,1164.277778,-1211.222222,-1.512,5.292,0.958309859,0.744,-0.815,0.986510546,Newland House,M,1,10.28888889,Experimental,-47.83998707,10.3
189,1,3,2.352535,0,NA,0.450195,NA,NA,NA,100,100,100,0,1.027722353,1.027722353,NA,NA,0.325015556,-0.28968254,5.675925926,0.428571429,0.74537037,-0.490740741,0.878445699,Newland House,M,1,10.63333333,Experimental,-47.83998707,10.07
189,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Newland House,M,1,NA,Experimental,-47.83998707,NA
190,0,1,1.071,1,2,38.106,6.245285714,1,5.174285714,22.22222222,33.33333333,11.11111111,-22.22222222,1582.611111,1914.75,1487.714286,427.0357143,-126.3333333,-0.914571429,5.749333333,0.833227813,-0.01,5,0.2,Newland House,M,2,10.06666667,Control,-15.06741094,10
190,1,0,4.206795,1,NA,0.8505,NA,NA,NA,22.22222222,11.11111111,33.33333333,22.22222222,1.573983611,3.1682225,1.118486786,2.049735714,0.060002778,-2.352443609,8.423611111,0.937178119,0,4.972587719,1,Newland House,M,2,10.43611111,Control,-15.06741094,10.05
190,2,1,2.78885,1,NA,0.669395,NA,NA,NA,44.44444444,55.55555556,33.33333333,-22.22222222,0.991472778,1.34784,0.706379,0.641461,0.10383,0,4.972587719,1,0,4.972587719,1,Newland House,M,2,11.2,Control,-15.06741094,11.02
191,0,3,0.925166667,0,3,5.252,1.496857143,0,0.571690476,27.77777778,44.44444444,11.11111111,-33.33333333,906.5555556,1528.6,667.3076923,861.2923077,-72.44444444,-0.87,2.123333333,0.879141727,0.595,-1.33,0.9756921,Newland House,M,1,9.763888889,Experimental,-21.62318581,9.9
191,1,2,40.77335,0,NA,3.850555,NA,NA,NA,27.77777778,33.33333333,22.22222222,-11.11111111,1.016344412,1.28981375,0.9322,0.35761375,0.367162778,-0.628723958,-1.797346643,0.865301615,0.934774306,-3.436328125,0.867874018,Newland House,M,1,10.07777778,Experimental,-21.62318581,10
191,2,3,22.14521,1,NA,1.02963,NA,NA,NA,33.33333333,33.33333333,33.33333333,0,1.268686944,1.910470833,0.947795,0.962675833,-0.121793889,-0.609976438,1.945355903,0.927445489,0.657473958,-2.523741319,0.966344006,Newland House,M,1,10.82777778,Experimental,-21.62318581,10.09
192,0,2,1.208166667,1,3,14.574,3.587285714,1,2.379119048,44.44444444,66.66666667,22.22222222,-44.44444444,1132.058824,1040.142857,1196.4,-156.2571429,989.5555556,0.27,-1.26,0.428571429,0,5,1,Broadfields,M,1,8.761111111,,NA,8.9
192,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Broadfields,M,1,NA,,NA,NA
192,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Broadfields,M,1,NA,,NA,NA
193,0,3,2.865833333,0,2,5.394,2.132285714,-1,-0.733547619,38.88888889,44.44444444,33.33333333,-11.11111111,1554.823529,1961.333333,1333.090909,628.2424242,-28,-1.012,5.268666667,0.990340382,1.051,-3.06,0.868543818,Broadfields,M,2,10.48611111,Control,6.348896894,10.5
193,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Broadfields,M,2,NA,Control,6.348896894,NA
193,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Broadfields,M,2,NA,Control,6.348896894,NA
194,0,3,2.311666667,NA,NA,NA,NA,NA,NA,0,0,0,0,1684.529412,NA,1684.529412,NA,1896.333333,-1.01,4.293333333,0.926830007,0.33,2.8,0.6,Merton Court,F,2,10.37222222,Control,4.146820547,10.4
194,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,F,2,NA,Control,4.146820547,10.07
194,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,F,2,NA,Control,4.146820547,NA
195,0,2,1.4555,0,3,3.985,1.986,1,0.5305,27.77777778,33.33333333,22.22222222,-11.11111111,2970.611111,6879.8,1467.076923,5412.723077,1792.555556,-0.728285714,5.050666667,0.933250584,0.37,2.365,0.885482358,Merton Court,M,2,10.37222222,Control,-3.260987061,10.4
195,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,2,NA,Control,-3.260987061,NA
195,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,2,NA,Control,-3.260987061,NA
196,0,3,1.714333333,0,3,6.521,1.986,0,0.271666667,88.88888889,100,77.77777778,-22.22222222,1195.333333,1074.4375,2162.5,-1088.0625,259.5555556,-1.486285714,7.365333333,0.815411769,0,5,1,Orley Farm,M,2,8.608333333,,NA,8.07
196,1,6,2.36124,0,NA,1.370575,NA,NA,NA,83.33333333,100,66.66666667,-33.33333333,1.582289167,1.326936,2.859055,-1.532119,0.488452778,-0.932835343,6.758782336,0.811479642,0.058880523,4.565146894,0.862806298,Orley Farm,M,2,9.458333333,,NA,9.05
196,2,3,3.192,0,NA,7.9398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,2,9.894444444,,NA,NA
197,0,0,1.244833333,0,2,16.83,3.141714286,2,1.896880952,16.66666667,22.22222222,11.11111111,-11.11111111,1094.611111,1629.666667,987.6,642.0666667,66.11111111,-1.05,5.88,0.9929391,0,5,1,Orley Farm,F,1,11.25277778,,NA,11.03
197,1,2,4.43597,1,NA,0.303405,NA,NA,NA,61.11111111,77.77777778,44.44444444,-33.33333333,1.391886389,1.725494545,0.867645,0.857849545,-0.052409444,-1.905802331,8.503894676,0.859057042,0.534780816,0.681358506,0.980066164,Orley Farm,F,1,11.51388889,,NA,11.06
197,2,3,4.345795,0,NA,4.814955,NA,NA,NA,66.66666667,77.77777778,55.55555556,-22.22222222,0.961190278,1.1427325,0.598105833,0.544626667,0.242631667,-0.978413452,5.963232765,0.999669034,-0.001086317,4.982244408,0.6,Orley Farm,F,1,12.04166667,,NA,12
198,0,1,14.512215,0,NA,5.091055,NA,NA,NA,66.66666667,88.88888889,44.44444444,-44.44444444,1.913885556,1.8851825,1.971291667,-0.086109167,0.528195556,-0.7791006,4.537038096,0.966495395,0.941666577,-3.430554602,0.868530077,Orley Farm,M,2,11.56666667,,NA,11.06
198,1,2,2.988295,0,NA,2.034125,NA,NA,NA,100,100,100,0,1.4300588890000001,1.4300588890000001,NA,NA,0.19203,-0.25291013,4.851235778,0.98512788,0.693055524,-1.476851039,0.782361825,Orley Farm,M,2,11.98611111,,NA,11.11
198,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,2,NA,,NA,NA
199,0,0,6.40842,1,NA,5.396305,NA,NA,NA,61.11111111,77.77777778,44.44444444,-33.33333333,1.913293333,1.789381818,2.108011429,-0.31862961,0.708852222,-0.940740717,6.085802384,0.992862988,0.186574159,3.574073933,0.862707538,Orley Farm,F,2,9.533333333,,NA,9.06
199,1,0,3.43788,0,NA,1.20998,NA,NA,NA,22.22222222,33.33333333,11.11111111,-22.22222222,2.293480278,2.59206125,2.208171429,0.383889822,-0.740226111,-1.837301729,4.009259966,0.734088732,1.553240811,-8.254629771,0.942313544,Orley Farm,F,2,9.952777778,,NA,9.11
199,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,F,2,NA,,NA,NA
201,0,3,2.523833333,0,3,11.912,3.829428571,0,1.305595238,22.22222222,33.33333333,11.11111111,-22.22222222,861.5882353,790.75,883.3846154,-92.63461538,200.3333333,-0.494285714,-1.26,0.232370538,0,5,1,Newland House,M,1,9.069444444,Experimental,-0.026824117,9
201,1,3,19.324035,0,NA,2.367955,NA,NA,NA,38.88888889,44.44444444,33.33333333,-11.11111111,3.459443611,3.259727143,3.586535909,-0.326808766,-0.841193889,-2.227720734,7.257829861,0.910273567,-0.004414063,4.992664931,0.6,Newland House,M,1,9.566666667,Experimental,-0.026824117,9.06
201,2,0,3.43207,1,NA,3.8337,NA,NA,NA,61.11111111,66.66666667,55.55555556,-11.11111111,1.220644722,1.399648182,0.939353571,0.46029461,0.169953889,-2.101031746,8.349299769,0.899982525,-4.25347e-4,-4.996809896,0.8,Newland House,M,1,10.17777778,Experimental,-0.026824117,10.02
202,0,2,1.798833333,1,2,15.265,3.487,0,1.688166667,11.11111111,11.11111111,11.11111111,0,820.2941176,796,821.8125,-25.8125,264,-0.576,3.649333333,0.968594784,0.4455,1.42,0.989808679,Newland House,F,2,11.23611111,Control,-1.09114196,11.2
202,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Newland House,F,2,NA,Control,-1.09114196,NA
202,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Newland House,F,2,NA,Control,-1.09114196,NA
203,0,1,2.103833333,0,3,20.006,5.124571429,2,3.020738095,61.11111111,55.55555556,66.66666667,11.11111111,1717.944444,1590.727273,1917.857143,-327.1298701,-315,-0.28,-2.026666667,0.027660547,1.354,-9.48,0.599934552,Newland House,F,2,7.711111111,,NA,7.8
203,1,2,10.753,1,NA,7.207,NA,NA,NA,100,100,100,0,1.377764706,1.377764706,NA,NA,0.413777778,-0.563571429,0.330833333,0.042792733,1.48375,-9.93125,0.601011376,Newland House,F,2,8.038888889,,NA,8
203,2,3,4.01109,1,NA,1.74726,NA,NA,NA,0,0,0,0,0.816782059,NA,0.816782059,NA,0.400353889,-0.485357143,-2.465833333,0.864912586,0.651875,-1.05,0.780931289,Newland House,F,2,8.783333333,,NA,8.09
204,0,3,3.30355,1,NA,3.4781,NA,NA,NA,100,100,100,0,0.579839118,0.579839118,NA,NA,0.200208889,-0.443452381,5.649305556,0.968172402,0.311197917,2.200520833,0.906466714,Orley Farm,F,1,11.15277778,Experimental,-5.539820276,11.01
204,1,3,3.10439,1,NA,8.18463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,F,1,11.47777778,Experimental,-5.539820276,11.05
204,2,3,3.12647,1,NA,7.37233,NA,NA,NA,100,100,100,0,1.358492222,1.358492222,NA,NA,0.241993333,-0.141447368,5.104897661,0.980626605,0.306195175,2.086074561,0.778688693,Orley Farm,F,1,11.96388889,Experimental,-5.539820276,11.11
205,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anselms,F,1,NA,,NA,NA
205,1,2,4.816795,1,NA,11.170145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anselms,F,1,7.827777778,,NA,7.09
205,2,3,15.14609,0,NA,9.147525,NA,NA,NA,88.88888889,77.77777778,100,22.22222222,2.275813333,2.365760625,1.556235,0.809525625,1.152101111,-0.765079458,5.995679926,0.690332539,0.260648233,2.708333333,0.973207968,St. Anselms,F,1,8.313888889,,NA,8.03
208,0,3,4.238155,1,NA,0.45163,NA,NA,NA,16.66666667,22.22222222,11.11111111,-11.11111111,1.169717647,2.004096667,0.990922143,1.013174524,0.831725556,-0.865873004,6.498148412,0.885587308,-0.005555471,5,0.6,St. Anselms,M,1,7.844444444,Experimental,-5.579989959,7.1
208,1,0,4.50149,1,NA,5.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anselms,M,1,8.15,Experimental,-5.579989959,8.01
208,2,0,5.63356,1,NA,2.611465,NA,NA,NA,100,100,100,0,0.910537222,0.910537222,NA,NA,-0.122747778,0.007936387,4.962963528,0.428571429,0,5,1,St. Anselms,M,1,8.644444444,Experimental,-5.579989959,8.07
209,0,3,7.100885,1,NA,2.736605,NA,NA,NA,94.44444444,88.88888889,100,11.11111111,2.061137353,2.034372812,2.48937,-0.454997188,0.356900556,-0.366904885,5.427222952,0.84031014,1.540833454,-6.970833588,0.986390843,Orley Farm,M,2,8.641666667,Control,-2.363915723,8.07
209,1,3,4.750575,1,NA,2.6077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,2,8.961111111,Control,-2.363915723,8.11
209,2,3,3.046285,1,NA,3.343625,NA,NA,NA,100,100,100,0,1.495085556,1.495085556,NA,NA,0.311978889,-0.510476183,5.070000102,0.859276852,1.197083302,-5.041666412,0.961193502,Orley Farm,M,2,NA,Control,-2.363915723,9.05
210,0,0,21.372145,1,NA,2.20321,NA,NA,NA,22.22222222,11.11111111,33.33333333,22.22222222,1.754679412,2.757675,1.446065385,1.311609615,-0.862848333,-0.999761788,3.992222493,0.999980868,0.48875,-0.949999237,0.9999375,Orley Farm,M,1,8.666666667,,NA,8.08
210,1,1,4.574505,1,NA,1.021765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,1,9.002777778,,NA,9
210,2,0,5.250255,0,NA,4.79527,NA,NA,NA,38.88888889,44.44444444,33.33333333,-11.11111111,2.064881471,3.883760833,1.072765455,2.810995379,-1.835578333,-1.72698413,6.160185284,0.969191718,0.501041783,0.934027566,0.997659008,Orley Farm,M,1,9.494444444,,NA,9.05
211,0,0,6.1114,1,NA,1.854415,NA,NA,NA,83.33333333,100,66.66666667,-33.33333333,0.614396176,0.533014286,0.994178333,-0.461164048,0.649727222,-1.154762006,4.697223002,0.978739072,0.50333313,0.950001526,0.999413738,Orley Farm,M,1,10.71111111,,NA,10.08
211,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,1,NA,,NA,NA
211,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,1,NA,,NA,NA
212,0,0,6.498235,1,NA,2.25386,NA,NA,NA,100,100,100,0,0.340106765,0.340106765,NA,NA,0.561889444,-8.30078e-4,4.974495443,0.428571429,0.002402344,4.966748047,0.6,Orley Farm,M,1,7.788888889,Experimental,NA,7.09
212,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,1,NA,Experimental,NA,NA
212,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,1,NA,Experimental,NA,NA
