Participant,Group,Date,Weeks,Tot_session,LabelledSessions,Games,NumGames,TotalTrials,Perc_inhibitTrials,Perc_correct,CorrResponses,hits,go_trials,go_omissions,go_omissions_all,go_errors,P_go_errors,premature_go,too_late_responses,stop_trials,correct_inhibits,false_alarms,prem_false_alarms,P_go_omission,P_Hit,P_false_alarm,P_corr_inhibit,P_val_adjusted,dprime,dprime_bias,mean_all_goRT,mean_stopRT,mean_SSD,SSD_std,mean_SSRT0,mean_SSRT1,mean_SSRT2,mean_SSRT3,SSRT1_nRT,SSRT2_nRT,SSRT3_nRT,SSRT1_error_msg,SSRT2_error_msg,SSRT3_error_msg,FullSSRTExclude,mean_all_goRT2,mean_Corr_goRT,mean_InCorr_goRT,std_all_goRT,std_combined_goRT2,std_Corr_goRT,std_InCorr_goRT,std_StopRT,CovVar_all_goRT,CovVar_all_goRT2,CovVar_Corr_goRT,CovVar_InCorr_goRT,CovVar_StopRT,New_seq_session
59,1,01/10/2019,1,2,2,,1,68,30.88235294,86.76470588,59,44,47,3,0,0,0,0,0,21,15,6,1,0.063829787,1,0.285714286,0.714285714,0.285714286,6.296677691,-2.582390024,1189.056902,1059.566768,750,158.8202777,439.0569023,227.7997097,227.7997097,227.7997097,977.7997097,977.7997097,977.7997097,,,,0,1189.056902,1189.056902,NaN,219.9647984,219.9647984,219.9647984,NaN,173.9634924,0.184990977,0.184990977,0.184990977,NaN,0.164183606,2
59,1,02/10/2019,1,3,3,,2,122,31.14754098,81.96721311,100,81,84,0,0,2,0.023809524,0,0,38,19,19,0,0,1,0.5,0.5,0.5,5.730728869,-2.865364435,684.4168893,579.5473371,260.2459016,57.11324281,424.1709877,397.054492,397.054492,397.054492,657.3003936,657.3003936,657.3003936,,,,0,684.4168893,684.9148358,664.250056,198.1756905,198.1756905,200.0287384,136.6834761,122.0653344,0.289554062,0.289554062,0.292049066,0.205771117,0.210621854,3
59,1,02/10/2019,1,3,3,,1,81,30.86419753,83.95061728,68,53,56,3,0,0,0,0,0,25,15,10,0,0.053571429,1,0.4,0.6,0.4,5.984075972,-2.738690883,1024.19624,753.9100771,332.0987654,92.30000067,692.0974746,637.4010586,637.4010586,637.4010586,969.499824,969.499824,969.499824,,,,0,1024.19624,1024.19624,NaN,233.6829527,233.6829527,233.6829527,NaN,158.0152971,0.228162283,0.228162283,0.228162283,NaN,0.209594356,3
59,1,07/10/2019,2,4,4,,1,82,29.26829268,84.14634146,69,55,58,3,0,0,0,0,0,24,14,10,2,0.051724138,1,0.416666667,0.583333333,0.416666667,5.941157264,-2.760150238,1068.714554,872.2399437,639.0243902,80.89941562,429.6901635,362.7759878,362.7759878,362.7759878,1001.800378,1001.800378,1001.800378,,,,0,1068.714554,1068.714554,NaN,221.5055955,221.5055955,221.5055955,NaN,211.9980739,0.207263572,0.207263572,0.207263572,NaN,0.243050178,4
59,1,08/10/2019,2,5,5,,2,104,29.80769231,89.42307692,93,72,73,1,0,0,0,0,0,31,21,10,2,0.01369863,1,0.322580645,0.677419355,0.322580645,6.191223408,-2.635117165,904.338929,815.1200902,594.2307692,157.3919251,310.1081597,232.0690636,232.0690636,232.0690636,826.2998328,826.2998328,826.2998328,,,,0,904.338929,904.338929,NaN,206.9774994,206.9774994,206.9774994,NaN,176.174893,0.228871602,0.228871602,0.228871602,NaN,0.216133666,5
59,1,08/10/2019,2,5,5,,1,89,29.21348315,82.02247191,73,62,63,0,0,0,0,1,0,26,11,15,3,0,1,0.576923077,0.423076923,0.576923077,5.536700727,-2.962378506,866.1603336,676.0866101,501.6853933,60.51363398,364.4749403,401.6146142,401.6146142,401.6146142,903.3000075,903.3000075,903.3000075,,,,0,866.1603336,879.7967879,20.70016916,246.2455436,246.2455436,222.9884152,0,100.2596318,0.284295568,0.284295568,0.253454455,0,0.148294065,5
59,1,09/10/2019,2,6,6,,2,106,46.22641509,85.8490566,91,56,57,1,0,0,0,0,0,49,35,14,1,0.01754386,1,0.285714286,0.714285714,0.285714286,6.296677691,-2.582390024,1009.058907,899.6642722,654.245283,120.3403753,354.8136242,295.3549597,295.3549597,295.3549597,949.6002427,949.6002427,949.6002427,,,,0,1009.058907,1009.058907,NaN,170.6424783,170.6424783,170.6424783,NaN,221.9023755,0.169110522,0.169110522,0.169110522,NaN,0.246650203,6
59,1,09/10/2019,2,6,6,,1,88,29.54545455,85.22727273,75,62,62,0,0,0,0,0,0,26,13,13,1,0,1,0.5,0.5,0.5,5.730728869,-2.865364435,910.5596557,656.1924719,446.5909091,47.82358298,463.9687466,476.2090817,476.2090817,476.2090817,922.7999908,922.7999908,922.7999908,,,,0,910.5596557,910.5596557,NaN,216.2548058,216.2548058,216.2548058,NaN,160.421187,0.237496582,0.237496582,0.237496582,NaN,0.244472763,6
59,1,11/10/2019,3,7,7,,2,119,30.25210084,88.23529412,105,80,83,1,0,2,0.024096386,0,0,36,25,10,2,0.012048193,1,0.305555556,0.694444444,0.305555556,6.239216928,-2.611120405,920.3292683,765.7,600.8403361,128.0530864,319.4889322,288.1596639,288.1596639,306.1596639,889,889,907,,,,0,920.3292683,920.2625,923,151.5232985,151.5232985,153.3989375,26.87005769,134.4974597,0.164640313,0.164640313,0.166690414,0.029111655,0.175652945,7
59,1,11/10/2019,3,7,7,,1,65,27.69230769,80,52,39,47,8,0,0,0,0,0,18,13,5,0,0.170212766,1,0.277777778,0.722222222,0.277777778,6.320184667,-2.570636536,1325.794872,1161.4,980.7692308,26.05928891,345.025641,261.2307692,261.2307692,261.2307692,1242,1242,1242,,,,0,1325.794872,1325.794872,NaN,176.3012045,176.3012045,176.3012045,NaN,87.27141571,0.132977739,0.132977739,0.132977739,NaN,0.075143289,7
59,1,13/10/2019,3,8,8,,1,66,30.3030303,71.21212121,47,35,46,11,0,0,0,0,0,20,12,8,2,0.239130435,1,0.4,0.6,0.4,5.984075972,-2.738690883,1147.617164,1107.287263,976.5151515,37.43681546,171.1020126,113.1848185,113.1848185,113.1848185,1089.69997,1089.69997,1089.69997,,,,0,1147.617164,1147.617164,NaN,219.3217574,219.3217574,219.3217574,NaN,141.4267084,0.191110559,0.191110559,0.191110559,NaN,0.127723594,8
59,1,14/10/2019,3,9,9,,2,98,33.67346939,69.3877551,68,50,65,15,0,0,0,0,0,33,18,15,2,0.230769231,1,0.454545455,0.545454545,0.454545455,5.844914164,-2.808271787,1186.120017,1067.386519,820.9183673,78.62329256,365.2016493,304.1813157,304.1813157,304.1813157,1125.099683,1125.099683,1125.099683,,,,0,1186.120017,1186.120017,NaN,214.8256656,214.8256656,214.8256656,NaN,251.2536154,0.181116297,0.181116297,0.181116297,NaN,0.235391408,9
59,1,14/10/2019,3,9,9,,1,61,44.26229508,72.13114754,44,25,34,9,0,0,0,0,0,27,19,8,2,0.264705882,1,0.296296296,0.703703704,0.296296296,6.265811684,-2.597823027,1297.527959,1159.550065,976.2295082,32.41213427,321.2984512,247.7706198,247.7706198,247.7706198,1224.000128,1224.000128,1224.000128,,,,0,1297.527959,1297.527959,NaN,192.6349737,192.6349737,192.6349737,NaN,226.700455,0.148463062,0.148463062,0.148463062,NaN,0.195507259,9
59,1,16/10/2019,3,10,10,,1,66,30.3030303,81.81818182,54,41,46,5,0,0,0,0,0,20,13,7,2,0.108695652,1,0.35,0.65,0.35,6.116049336,-2.672704201,1319.036644,971.7142949,971.2121212,38.2909972,347.8245231,311.6878118,311.6878118,311.6878118,1282.899933,1282.899933,1282.899933,,,,0,1319.036644,1319.036644,NaN,127.9622698,127.9622698,127.9622698,NaN,434.1079813,0.097011914,0.097011914,0.097011914,NaN,0.446744463,10
59,1,21/10/2019,4,12,12,,1,67,41.79104478,77.6119403,52,37,39,1,0,0,0,1,0,28,15,13,0,0.025641026,1,0.464285714,0.535714286,0.464285714,5.82037122,-2.820543259,1073.081635,977.8075994,637.3134328,55.96487236,435.7682022,415.9867982,415.9867982,415.9867982,1053.300231,1053.300231,1053.300231,,,,0,1073.081635,1100.262223,67.39987366,222.86261,222.86261,148.9757308,0,169.8992687,0.207684674,0.207684674,0.135400205,0,0.173755316,11
59,1,22/10/2019,4,13,13,,1,82,30.48780488,79.26829268,65,56,57,1,0,0,0,0,0,25,9,16,3,0.01754386,1,0.64,0.36,0.64,5.372270076,-3.044593831,960.1124863,705.8624959,506.097561,105.8155406,454.0149253,532.20252,532.20252,532.20252,1038.300081,1038.300081,1038.300081,,,,0,960.1124863,960.1124863,NaN,226.9906767,226.9906767,226.9906767,NaN,201.2902475,0.236420919,0.236420919,0.236420919,NaN,0.285169206,12
59,1,24/10/2019,4,14,15,,1,70,42.85714286,82.85714286,58,40,40,0,0,0,0,0,0,30,18,12,0,0,1,0.4,0.6,0.4,5.984075972,-2.738690883,1006.910009,918.9583652,619.2857143,115.2479549,387.6242944,374.9144238,374.9144238,374.9144238,994.2001381,994.2001381,994.2001381,,,,0,1006.910009,1006.910009,NaN,153.755943,153.755943,153.755943,NaN,104.6804309,0.152700779,0.152700779,0.152700779,NaN,0.11391205,13
59,1,28/10/2019,5,15,16,,1,73,28.76712329,89.04109589,65,52,52,0,0,0,0,0,0,21,13,8,0,0,1,0.380952381,0.619047619,0.380952381,6.033709317,-2.713874211,1035.713438,1034.449982,786.3013699,66.28027294,249.4120683,240.3990041,240.3990041,240.3990041,1026.700374,1026.700374,1026.700374,,,,0,1035.713438,1035.713438,NaN,224.1428656,224.1428656,224.1428656,NaN,94.15819252,0.216413978,0.216413978,0.216413978,NaN,0.09102247,14
59,1,08/11/2019,7,18,25,,1,54,31.48148148,79.62962963,43,31,37,6,0,0,0,0,0,17,12,5,2,0.162162162,1,0.294117647,0.705882353,0.294117647,6.272123954,-2.594666892,1331.322581,1051.8,988.8888889,25.07849313,342.4336918,304.1111111,304.1111111,304.1111111,1293,1293,1293,,,,0,1331.322581,1331.322581,NaN,154.0338463,154.0338463,154.0338463,NaN,147.7555414,0.115699868,0.115699868,0.115699868,NaN,0.140478742,15
59,1,09/11/2019,7,21,29,,1,76,30.26315789,85.52631579,65,51,53,1,0,0,0,1,0,23,14,9,5,0.018867925,1,0.391304348,0.608695652,0.391304348,6.006649932,-2.727403903,1182.171122,908.0333949,892.7631579,73.80331852,289.4079639,290.9368001,290.9368001,290.9368001,1183.699958,1183.699958,1183.699958,,,,0,1182.171122,1203.572519,90.6998624,259.197513,259.197513,210.3179673,0,215.2871661,0.219255494,0.219255494,0.17474474,0,0.237091683,16
59,1,10/11/2019,7,22,30,,1,75,29.33333333,86.66666667,65,52,53,1,0,0,0,0,0,22,13,9,2,0.018867925,1,0.409090909,0.590909091,0.409090909,5.960612987,-2.750422376,1306.853843,1034.411172,914.6666667,58.57158552,392.1871762,377.4332943,377.4332943,377.4332943,1292.099961,1292.099961,1292.099961,,,,0,1306.853843,1306.853843,NaN,177.5462907,177.5462907,177.5462907,NaN,405.5516708,0.135857802,0.135857802,0.135857802,NaN,0.392060413,17
59,1,18/11/2019,8,28,36,,1,53,30.18867925,75.47169811,40,30,37,4,0,2,0.054054054,0,0,16,10,6,0,0.108108108,1,0.375,0.625,0.375,6.049368233,-2.706044753,1367.468744,1235.666804,970.754717,26.73581987,396.7140269,363.145034,363.145034,363.145034,1333.899751,1333.899751,1333.899751,,,,0,1367.468744,1372.643323,1289.85005,88.51927502,88.51927502,89.0665747,0.353451567,92.35460573,0.064732211,0.064732211,0.064886903,0.000274025,0.074740703,18
60,1,01/10/2019,1,1,1,,2,113,29.20353982,76.10619469,86,67,80,11,0,2,0.025,0,0,33,19,14,1,0.1375,1,0.424242424,0.575757576,0.424242424,5.921780875,-2.769838432,780.3425362,671.2417857,311.0619469,92.03418262,469.2805893,444.5230531,444.5230531,444.5230531,755.585,755.585,755.585,,,,0,780.3425362,774.1986567,986.1625,270.7794558,270.7794558,256.0148127,756.7916392,267.5124379,0.347000763,0.347000763,0.330683618,0.767410685,0.398533648,1
60,1,01/10/2019,1,1,1,,1,68,29.41176471,66.17647059,45,33,48,15,0,0,0,0,0,20,12,8,0,0.3125,1,0.4,0.6,0.4,5.984075972,-2.738690883,926.7925758,762.198125,393.3823529,105.0601859,533.4102228,436.2576471,436.2576471,436.2576471,829.64,829.64,829.64,,,,0,926.7925758,926.7925758,NaN,235.3897403,235.3897403,235.3897403,NaN,110.5195933,0.253983196,0.253983196,0.253983196,NaN,0.145001135,1
60,1,04/10/2019,1,2,2,,2,132,43.93939394,67.42424242,89,61,74,7,0,6,0.081081081,0,0,58,28,24,2,0.094594595,1,0.517241379,0.482758621,0.517241379,5.687497678,-2.88698003,718.2835821,531.9166667,228.7878788,110.1908844,489.4957033,439.2121212,439.2121212,467.2121212,668,668,696,,,,0,718.2835821,683.6885246,1070,301.6166946,301.6166946,256.5259922,498.1216719,289.0283447,0.419913113,0.419913113,0.375208861,0.465534273,0.543371477,2
60,1,04/10/2019,1,2,2,,1,70,30,75.71428571,53,39,49,9,0,0,0,0,0,21,14,7,0,0.183673469,1,0.333333333,0.666666667,0.333333333,6.161456169,-2.650000785,809.3846154,714.2857143,535.7142857,100.4132249,273.6703297,127.2857143,127.2857143,139.2857143,663,663,675,,,,0,809.3846154,809.3846154,NaN,228.1748655,228.1748655,228.1748655,NaN,147.2047489,0.281911543,0.281911543,0.281911543,NaN,0.206086648,2
60,1,11/10/2019,2,3,3,,2,141,31.20567376,70.92198582,100,77,97,14,0,4,0.041237113,1,0,44,23,20,1,0.144329897,1,0.477272727,0.522727273,0.477272727,5.787728544,-2.836864597,711.1341463,689.55,166.6666667,81.21107126,544.4674797,466.3333333,466.3333333,469.3333333,633,633,636,,,,0,711.1341463,708.9480519,744.8,272.020504,272.020504,254.238072,518.4498047,378.1136664,0.382516443,0.382516443,0.358613119,0.696092649,0.548348439,3
60,1,11/10/2019,2,3,3,,1,79,29.11392405,78.48101266,62,51,56,4,0,0,0,1,0,23,11,12,0,0.071428571,1,0.52173913,0.47826087,0.52173913,5.676209954,-2.892623892,798.9807692,587.4166667,156.3291139,85.99608243,642.6516553,672.6708861,672.6708861,672.6708861,829,829,829,,,,0,798.9807692,813.9607843,35,302.8673747,302.8673747,285.7638858,0,356.6081267,0.379067165,0.379067165,0.351078199,0,0.607078667,3
60,1,14/10/2019,3,4,4,,2,110,46.36363636,57.27272727,63,37,59,14,0,4,0.06779661,3,0,51,26,24,8,0.237288136,1,0.490196078,0.509803922,0.490196078,5.75530613,-2.853075804,710.9280682,662.0741667,402.7272727,99.27174354,308.2007955,226.9227273,226.9227273,228.6227273,629.65,629.65,631.35,,,,0,710.9280682,784.197973,323.6442857,346.3356266,346.3356266,270.6117672,460.6008222,360.7275945,0.487159872,0.487159872,0.345080932,1.423169951,0.544844691,4
60,1,18/10/2019,3,5,5,,2,122,30.32786885,71.31147541,87,68,85,11,0,5,0.058823529,1,0,37,19,18,5,0.129411765,1,0.486486486,0.513513514,0.486486486,5.764608705,-2.848424517,713.4594595,563.2777778,412.295082,103.9134007,301.1643775,258.704918,258.704918,258.704918,671,671,671,,,,0,713.4594595,724.3382353,590.1666667,234.3354456,234.3354456,222.6616877,342.8296467,207.7353536,0.32844956,0.32844956,0.307400158,0.580903101,0.368797353,5
60,1,18/10/2019,3,5,5,,1,79,30.37974684,81.01265823,64,52,55,1,0,0,0,2,0,24,12,12,1,0.018181818,1,0.5,0.5,0.5,5.730728869,-2.865364435,610.037037,541.0833333,170.2531646,52.2070504,439.7838725,471.7468354,471.7468354,471.7468354,642,642,642,,,,0,610.037037,631.6730769,47.5,254.192689,254.192689,232.8929503,33.23401872,295.0739378,0.416684027,0.416684027,0.368692222,0.699663552,0.545339174,5
60,1,08/11/2019,6,7,7,,2,124,30.64516129,78.22580645,97,79,86,5,0,2,0.023255814,0,0,38,18,18,0,0.058139535,1,0.526315789,0.473684211,0.526315789,5.664717057,-2.898370341,671.6296296,563.2222222,250.4032258,120.7187095,421.2264038,369.5967742,369.5967742,418.5967742,620,620,669,,,,0,671.6296296,680.6075949,317,241.2345562,241.2345562,237.1874417,97.5807358,299.6308622,0.359177954,0.359177954,0.348493675,0.307825665,0.531994034,6
60,1,08/11/2019,6,7,7,,1,76,30.26315789,84.21052632,64,51,53,2,0,0,0,0,0,23,13,10,0,0.037735849,1,0.434782609,0.565217391,0.434782609,5.894939646,-2.783259046,762.5098039,657.3,330.9210526,62.16489109,431.5887513,388.0789474,388.0789474,388.0789474,719,719,719,,,,0,762.5098039,762.5098039,NaN,302.0261825,302.0261825,302.0261825,NaN,154.6437124,0.396094819,0.396094819,0.396094819,NaN,0.235271128,7
60,1,15/11/2019,7,8,8,,2,141,29.07801418,80.85106383,114,86,100,9,0,5,0.05,0,0,41,28,13,0,0.09,1,0.317073171,0.682926829,0.317073171,6.20662786,-2.627414939,867.1538462,521,308.8652482,121.3442105,558.2885979,423.1347518,423.1347518,423.1347518,732,732,732,,,,0,867.1538462,882.3023256,606.6,252.7220662,252.7220662,244.3966434,279.2656441,176.9547965,0.291438558,0.291438558,0.276998752,0.460378576,0.339644523,8
60,1,15/11/2019,7,8,8,,1,70,30,71.42857143,50,38,49,7,0,1,0.020408163,0,0,21,12,8,2,0.142857143,1,0.428571429,0.571428571,0.428571429,5.910741239,-2.77535825,862.7435897,840.75,652.1428571,57.37981408,210.6007326,153.8571429,153.8571429,155.8571429,806,806,808,,,,0,862.7435897,878.3421053,270,248.7523306,248.7523306,231.9577404,0,207.6795265,0.288327069,0.288327069,0.264085872,0,0.247016981,8
63,1,29/09/2019,1,1,1,,2,108,30.55555556,81.48148148,88,67,75,7,0,1,0.013333333,0,0,33,21,12,0,0.093333333,1,0.363636364,0.636363636,0.363636364,6.079484565,-2.690986587,904.1825,793.3883333,312.5,116.8362141,591.6825,449.19,449.19,449.19,761.69,761.69,761.69,,,,0,904.1825,894.5020896,1552.77,265.5447671,265.5447671,255.1735959,0,239.1717284,0.293684922,0.293684922,0.285268865,0,0.301456069,1
63,1,29/09/2019,1,1,1,,1,68,30.88235294,79.41176471,54,41,47,6,0,0,0,0,0,21,13,8,0,0.127659574,1,0.380952381,0.619047619,0.380952381,6.033709317,-2.713874211,1108.208902,819.8275,441.1764706,104.7175221,667.0324319,592.5485294,592.5485294,592.5485294,1033.725,1033.725,1033.725,,,,0,1108.208902,1108.208902,NaN,240.5851592,240.5851592,240.5851592,NaN,121.1959833,0.217093689,0.217093689,0.217093689,NaN,0.147831078,1
63,1,30/09/2019,1,2,2,,2,124,43.5483871,74.19354839,92,57,70,8,0,3,0.042857143,0,0,54,35,14,1,0.114285714,1,0.351851852,0.648148148,0.351851852,6.111054511,-2.675201614,731.0351667,655.2360714,289.1129032,62.32633886,441.9222634,236.7920968,236.7920968,323.6020968,525.905,525.905,612.715,,,,0,731.0351667,734.925614,657.1166667,269.6166658,269.6166658,271.0010072,281.8816305,183.1190312,0.368814905,0.368814905,0.368746172,0.428967404,0.279470315,2
63,1,30/09/2019,1,2,2,,1,73,30.1369863,80.82191781,59,48,51,3,0,0,0,0,0,22,11,11,1,0.058823529,1,0.5,0.5,0.5,5.730728869,-2.865364435,845.9660417,688.1654545,486.9863014,66.15816342,358.9797403,310.9186986,310.9186986,310.9186986,797.905,797.905,797.905,,,,0,845.9660417,845.9660417,NaN,190.3956419,190.3956419,190.3956419,NaN,88.97207574,0.225062984,0.225062984,0.225062984,NaN,0.129288785,2
63,1,02/10/2019,1,4,4,,2,146,31.50684932,78.76712329,115,94,100,4,0,2,0.02,0,0,46,21,24,1,0.04,1,0.543478261,0.456521739,0.543478261,5.621528388,-2.919964675,640.6666667,482.2083333,241.7808219,94.50914885,398.8858447,377.2191781,377.2191781,407.2191781,619,619,649,,,,0,640.6666667,635.8404255,867.5,230.8623954,230.8623954,230.6523849,102.5304833,194.1274747,0.360347131,0.360347131,0.362751998,0.118190759,0.402580091,3
63,1,02/10/2019,1,4,4,,1,68,29.41176471,67.64705882,46,33,48,15,0,0,0,0,0,20,13,7,0,0.3125,1,0.35,0.65,0.35,6.116049336,-2.672704201,1163.636364,812,250.7352941,137.2688415,912.9010695,870.2647059,870.2647059,870.2647059,1121,1121,1121,,,,0,1163.636364,1163.636364,NaN,311.7243191,311.7243191,311.7243191,NaN,349.0353373,0.267888087,0.267888087,0.267888087,NaN,0.429846474,4
63,1,09/10/2019,2,6,7,,2,118,29.66101695,66.10169492,78,59,83,16,0,8,0.096385542,0,0,35,19,12,3,0.192771084,1,0.457142857,0.542857143,0.457142857,5.838363262,-2.811547238,761.9850746,689.0833333,447.8813559,185.4071597,314.1037187,157.1186441,157.1186441,252.1186441,605,605,700,,,,0,761.9850746,771.8983051,688.875,311.321596,311.321596,287.6188627,470.593679,272.9300471,0.408566528,0.408566528,0.372612378,0.683133629,0.396076982,5
63,1,10/10/2019,3,7,8,,1,70,30,62.85714286,44,33,49,16,0,0,0,0,0,21,11,10,5,0.326530612,1,0.476190476,0.523809524,0.476190476,5.790445969,-2.835505885,929.7995455,730.12,740,107.8780847,189.7995455,166.505,166.505,166.505,906.505,906.505,906.505,,,,0,929.7995455,929.7995455,NaN,245.4621092,245.4621092,245.4621092,NaN,327.397423,0.263994654,0.263994654,0.263994654,NaN,0.448415908,6
63,1,12/10/2019,3,8,9,,2,138,30.43478261,63.76811594,88,71,96,14,0,10,0.104166667,0,0,42,17,15,2,0.145833333,1,0.595238095,0.404761905,0.595238095,5.489688475,-2.985884632,720.5519753,590.7083333,272.826087,122.4923006,447.7258884,224.123913,224.123913,488.248913,496.95,496.95,761.075,,,,0,720.5519753,713.8890141,767.859,355.5003326,355.5003326,321.7679198,561.4946056,314.7467913,0.493372227,0.493372227,0.450725412,0.73124702,0.532829441,7
63,1,12/10/2019,3,8,9,,1,70,30,64.28571429,45,36,49,10,0,1,0.020408163,0,0,21,9,9,0,0.204081633,1,0.571428571,0.428571429,0.571428571,5.550716499,-2.95537062,932.9894595,743.145,427.8571429,67.90643301,505.1323166,443.8328571,443.8328571,627.6328571,871.69,871.69,1055.49,,,,0,932.9894595,925.6243056,1198.135,277.4391122,277.4391122,277.6819146,0,112.0518831,0.297365752,0.297365752,0.299994191,0,0.150780646,8
63,1,15/10/2019,3,9,10,,1,69,30.43478261,69.56521739,48,36,48,10,0,1,0.020833333,0,0,21,12,9,1,0.208333333,1,0.428571429,0.571428571,0.428571429,5.910741239,-2.77535825,975.2625676,908.6444444,484.7826087,79.1983492,490.4799589,379.8923913,379.8923913,379.8923913,864.675,864.675,864.675,,,,0,975.2625676,982.8704167,701.38,280.7022561,280.7022561,280.788681,0,348.0516669,0.287822239,0.287822239,0.2856823,0,0.383044951,9
63,1,16/10/2019,3,10,11,,2,116,32.75862069,81.89655172,95,75,78,2,0,1,0.012820513,0,0,38,20,18,5,0.025641026,1,0.473684211,0.526315789,0.473684211,5.796740682,-2.832358528,795.2894737,634.8888889,422.8448276,111.3928109,372.4446461,311.1551724,311.1551724,311.1551724,734,734,734,,,,0,795.2894737,797.5733333,624,279.4800799,279.4800799,280.6472333,0,175.8775941,0.351419312,0.351419312,0.3518764,0,0.277021062,10
63,1,16/10/2019,3,10,11,,1,66,43.93939394,78.78787879,52,35,37,2,0,0,0,0,0,29,17,12,1,0.054054054,1,0.413793103,0.586206897,0.413793103,5.948527249,-2.756465245,801.7714286,774.0833333,537.1212121,97.39317859,264.6502165,156.8787879,156.8787879,156.8787879,694,694,694,,,,0,801.7714286,801.7714286,NaN,193.6336878,193.6336878,193.6336878,NaN,138.0655038,0.241507343,0.241507343,0.241507343,NaN,0.178360001,10
63,1,17/10/2019,4,11,12,,1,67,29.85074627,56.71641791,38,26,47,20,0,0,0,0,0,20,12,8,0,0.425531915,1,0.4,0.6,0.4,5.984075972,-2.738690883,985.7882692,925.241875,723.1343284,61.74750529,262.6539409,205.3806716,205.3806716,205.3806716,928.515,928.515,928.515,,,,0,985.7882692,985.7882692,NaN,243.1315909,243.1315909,243.1315909,NaN,117.4408482,0.246636726,0.246636726,0.246636726,NaN,0.126929889,11
63,1,19/10/2019,4,12,13,,2,127,32.28346457,62.20472441,79,51,86,33,0,1,0.011627907,0,0,41,28,11,0,0.38372093,1,0.317073171,0.682926829,0.317073171,6.20662786,-2.627414939,755.1534615,749.2186364,429.5275591,211.4157052,325.6259025,168.6924409,168.6924409,213.2874409,598.22,598.22,642.815,,,,0,755.1534615,753.9619608,815.92,254.9650965,254.9650965,257.3558721,0,243.9404759,0.337633487,0.337633487,0.341338006,0,0.325593177,12
63,1,19/10/2019,4,12,13,,1,69,42.02898551,59.42028986,41,26,40,14,0,0,0,0,0,29,15,14,4,0.35,1,0.482758621,0.517241379,0.482758621,5.77396006,-2.843748839,993.4096154,716.9885714,736.2318841,84.83723949,257.1777313,198.8681159,198.8681159,198.8681159,935.1,935.1,935.1,,,,0,993.4096154,993.4096154,NaN,333.9378814,333.9378814,333.9378814,NaN,341.9244509,0.336153261,0.336153261,0.336153261,NaN,0.476889681,12
63,1,20/10/2019,4,13,14,,1,69,30.43478261,57.97101449,40,32,48,15,0,0,0,1,0,21,8,13,6,0.3125,1,0.619047619,0.380952381,0.619047619,5.427748421,-3.016854659,907.1486364,641.3211538,571.0144928,140.7453366,336.1341436,444.2255072,444.2255072,444.2255072,1015.24,1015.24,1015.24,,,,0,907.1486364,933.150625,75.085,337.7087784,337.7087784,307.7255692,0,245.8274939,0.372275022,0.372275022,0.329770522,0,0.383314183,13
